#{"t_start": 1641665631.797942, "env_id": null}
r,l,t 
-106,9,3127.172474
-105,1,3127.173475
-109,7,3127.181485
-105,1,3127.183485
-104,6,3127.190485
-96,7,3127.198485
-114,8,3127.207485
-1,8,3127.217474
-43,24,3127.244485
-86,9,3127.255485
-71,11,3127.269486
-104,6,3127.276485
-94,4,3127.281485
-99,5,3127.287486
-105,1,3127.289486
-105,1,3127.290485
-105,1,3127.292485
-177,25,3127.319486
150,24,3127.347486
-105,1,3127.349486
-183,35,3127.388485
-99,5,3127.394485
-81,4,3127.399486
-10,15,3127.416485
-97,2,3127.419486
-14,15,3127.436485
-81,4,3127.440485
-105,1,3127.442485
-105,1,3127.444485
-144,19,3127.464485
-105,1,3127.465485
-81,4,3127.470485
-104,6,3127.477486
-105,1,3127.479486
-78,10,3127.490485
-99,5,3127.496485
-86,5,3127.502485
-105,1,3127.503485
-70,11,3127.516485
-117,13,3127.530485
-126,16,3127.547486
-35,20,3127.569489
40,30,3127.604489
-96,11,3127.618486
-78,10,3127.629489
-241,46,3127.680489
-97,2,3127.683485
-114,8,3127.692488
-104,6,3127.699489
-112,5,3127.705485
-107,4,3127.710485
-148,34,3127.748485
-106,9,3127.758485
-117,13,3127.772491
-99,17,3127.791485
-105,1,3127.793485
-109,7,3127.800474
-201,39,3127.843473
-89,3,3127.847473
-94,4,3127.852485
-101,12,3127.867486
-99,5,3127.873485
-104,6,3127.880486
-107,16,3127.898487
-101,8,3127.907485
-89,3,3127.911484
-102,3,3127.914486
-103,15,3127.932485
-38,18,3127.953485
65,24,3127.981485
-105,1,3127.983665
-131,17,3128.001486
-97,2,3128.003484
-104,6,3128.010486
-119,9,3128.020485
-137,18,3128.039486
-81,4,3128.044485
-99,5,3128.050489
23,38,3128.094485
-99,5,3128.100474
-97,2,3128.103488
-83,11,3128.115485
-105,1,3128.117486
-86,5,3128.123485
-94,4,3128.128489
-105,1,3128.130489
-97,2,3128.133626
-91,6,3128.140489
35,39,3128.183619
-89,3,3128.187489
-97,2,3128.190489
-116,12,3128.203489
-97,2,3128.205485
-105,1,3128.20749
-97,2,3128.210489
-101,8,3128.219474
76,43,3128.266485
-81,4,3128.271485
-102,3,3128.275485
-105,1,3128.277489
-106,9,3128.287489
-111,14,3128.302489
-105,1,3128.304485
-105,1,3128.306475
-89,3,3128.31049
-101,8,3128.319486
-102,3,3128.323485
-89,3,3128.327486
-37,18,3128.346486
-117,13,3128.360486
-97,2,3128.363486
-109,7,3128.371485
-89,3,3128.374485
-159,29,3128.405484
-118,19,3128.426485
-97,2,3128.429486
-4,38,3128.472485
-94,4,3128.477485
-29,18,3128.496485
-98,23,3128.524485
-97,2,3128.526485
-86,5,3128.532485
-111,10,3128.543485
-122,15,3128.559485
-126,16,3128.577485
-105,1,3128.579485
-89,3,3128.582485
-97,2,3128.585485
-105,1,3128.587485
-1,8,3128.597485
-105,1,3128.598486
-105,1,3128.600489
-97,2,3128.603485
-91,19,3128.625485
-104,6,3128.63259
-96,7,3128.640591
-102,3,3128.64359
180,17,3128.66359
-94,4,3128.668592
-118,18,3128.689591
-89,3,3128.693591
-97,2,3128.696591
-86,5,3128.702594
-97,2,3128.70459
-94,4,3128.709591
-85,31,3128.743594
102,14,3128.760595
-41,19,3128.780595
120,13,3128.796595
-97,2,3128.799647
-91,6,3128.80565
-89,3,3128.809646
-86,5,3128.815646
-85,14,3128.831646
-97,2,3128.834649
-111,10,3128.845646
-91,6,3128.852649
-94,4,3128.857646
-105,1,3128.85965
-94,4,3128.865646
-89,3,3128.87065
-30,23,3128.89665
-117,13,3128.910647
-97,2,3128.913646
-86,5,3128.91965
-105,1,3128.921646
-5,20,3128.94465
-89,3,3128.948646
-97,2,3128.950705
-103,19,3128.972646
-98,14,3128.988646
-97,2,3128.991646
-53,25,3129.017646
-105,1,3129.019647
-97,2,3129.022646
-94,4,3129.026646
59,28,3129.057646
-105,1,3129.059647
-105,1,3129.060646
-121,29,3129.092645
-105,1,3129.094646
-97,2,3129.097646
-111,10,3129.108647
-88,12,3129.122646
-99,5,3129.128646
-1,8,3129.138646
-13,13,3129.152647
-105,1,3129.154646
-97,2,3129.157646
-105,1,3129.159647
-89,3,3129.162646
-91,6,3129.169646
-102,3,3129.173646
-76,7,3129.181646
-101,8,3129.190647
-122,15,3129.207646
-111,10,3129.218636
-106,9,3129.228646
-86,5,3129.235646
-144,19,3129.255649
-86,5,3129.26165
-105,1,3129.26365
-11,10,3129.274646
-94,4,3129.279647
-81,4,3129.28465
95,18,3129.305646
-104,6,3129.312645
-105,1,3129.31465
-86,5,3129.32065
-94,4,3129.32465
-89,3,3129.328646
-109,7,3129.336645
-97,2,3129.33965
-105,1,3129.340647
-109,7,3129.348646
100,17,3129.36865
-90,20,3129.392646
-11,10,3129.40365
-105,1,3129.405646
-1,8,3129.415646
-97,2,3129.418646
-71,6,3129.426646
-96,7,3129.43465
-97,2,3129.437646
-101,8,3129.446646
-104,6,3129.45365
167,17,3129.474646
-83,11,3129.487646
-97,2,3129.490646
-89,3,3129.493646
-97,2,3129.496646
-155,28,3129.527646
-117,13,3129.541646
-97,2,3129.544646
-91,10,3129.555645
-99,5,3129.561646
-70,15,3129.578647
-105,1,3129.580646
-97,2,3129.58365
-89,3,3129.587646
-94,4,3129.591646
-94,4,3129.596646
-105,1,3129.598647
-94,4,3129.603646
-94,4,3129.607646
-96,7,3129.615646
-105,1,3129.617646
-89,3,3129.621646
-83,11,3129.634647
39,32,3129.670646
-148,24,3129.696645
-105,1,3129.698647
-126,22,3129.723646
-97,2,3129.726646
-102,3,3129.729646
89,21,3129.753646
-97,2,3129.756645
-106,9,3129.766782
-91,6,3129.773646
-98,14,3129.790647
-60,34,3129.82965
-97,2,3129.832646
-71,10,3129.845646
-105,1,3129.847646
-84,34,3129.885646
-94,4,3129.890646
-94,4,3129.894645
-109,7,3129.903646
-109,7,3129.91165
-105,1,3129.913646
-104,6,3129.92065
-107,4,3129.924649
-94,4,3129.92965
-106,18,3129.94965
-97,2,3129.952646
62,26,3129.981646
-131,17,3129.999646
-89,3,3130.00365
-122,15,3130.019645
-94,4,3130.023646
-104,6,3130.030647
-105,1,3130.032646
-109,7,3130.039647
70,39,3130.081646
-106,20,3130.103646
-8,17,3130.123646
-94,4,3130.128646
-106,13,3130.143646
-105,1,3130.144645
-81,4,3130.149647
-131,17,3130.167647
-136,35,3130.205647
-129,11,3130.218783
-78,10,3130.230783
-97,2,3130.233772
-97,2,3130.236783
-94,4,3130.241783
-91,6,3130.248784
155,23,3148.946522
-102,3,3148.950521
-96,7,3148.959522
-105,1,3148.960521
-105,1,3148.962522
-96,7,3148.970522
-102,3,3148.974522
-101,13,3148.989524
-99,5,3148.995522
-94,4,3149.000522
-91,6,3149.007522
-105,1,3149.009523
-105,1,3149.011522
-132,14,3149.027522
-97,2,3149.030525
-99,5,3149.037522
-109,7,3149.046522
-107,4,3149.051523
-97,2,3149.054522
-101,8,3149.067522
-86,5,3149.074522
-101,8,3149.086521
-107,4,3149.091522
-105,1,3149.093522
-99,5,3149.099522
-99,5,3149.105522
-104,6,3149.112522
-102,3,3149.116522
176,18,3149.137522
-86,9,3149.149522
-101,8,3149.158522
-114,8,3149.168522
-18,14,3149.185535
-94,4,3149.190535
-99,5,3149.196535
159,23,3149.221535
-94,4,3149.226536
-105,1,3149.228536
-86,5,3149.234535
-94,4,3149.238535
-97,2,3149.241536
-105,1,3149.243536
-97,2,3149.245535
-105,1,3149.247536
-97,2,3149.250536
144,27,3149.280682
-88,12,3149.294537
-107,4,3149.299536
17,8,3149.308536
-6,10,3149.320535
-111,26,3149.350535
-97,2,3149.353536
-86,5,3149.359535
-94,4,3149.364537
-99,5,3149.370535
-99,5,3149.376535
-102,3,3149.379536
-23,15,3149.397536
-107,4,3149.402537
-105,1,3149.404536
-89,3,3149.407799
-105,1,3149.409536
-89,3,3149.413535
-91,12,3149.428535
-59,30,3149.462536
-124,10,3149.473535
-105,1,3149.475535
-107,4,3149.480531
115,14,3149.496535
-91,6,3149.504537
-89,3,3149.508535
-97,2,3149.510535
-102,3,3149.514525
-94,4,3149.519535
-144,19,3149.540536
-41,23,3149.566535
-126,22,3149.591535
-91,6,3149.598539
-102,3,3149.601535
-97,2,3149.604536
-105,1,3149.606535
-136,19,3149.628535
-105,1,3149.630524
-96,7,3149.638535
-102,3,3149.642536
-94,8,3149.652539
-86,5,3149.658536
-105,1,3149.659539
-105,1,3149.661535
-105,1,3149.663535
-97,2,3149.665539
-97,2,3149.668536
-97,2,3149.671535
-102,3,3149.675535
-97,2,3149.678535
-105,1,3149.679535
-105,1,3149.681536
-99,5,3149.687539
-152,20,3149.709536
-94,4,3149.713536
145,24,3149.742537
-121,24,3149.771537
-126,16,3149.789535
-91,10,3149.800538
-85,14,3149.816536
-89,3,3149.820535
-51,24,3149.847799
-94,4,3149.852811
-97,2,3149.85581
-116,11,3149.868809
-89,3,3149.87281
-113,53,3149.931797
80,21,3149.956809
127,9,3149.96881
-111,10,3149.980799
120,32,3150.017809
-119,9,3150.028809
-97,2,3150.030798
-91,10,3150.043809
-117,13,3150.057809
180,18,3150.080798
162,18,3150.104798
-104,6,3150.111798
-94,4,3150.116798
-104,6,3150.123798
-99,5,3150.129798
-89,3,3150.133798
-91,6,3150.140798
-109,7,3150.149796
-101,8,3150.158796
-89,3,3150.162796
125,12,3150.177796
-105,1,3150.179796
-89,3,3150.183796
-104,6,3150.190796
160,21,3150.216384
-28,16,3150.236385
-85,14,3150.253384
-56,24,3150.280433
-99,16,3150.300383
-93,13,3150.315373
-105,1,3150.316384
-89,3,3150.320384
-105,1,3150.322384
-99,5,3150.328383
-105,1,3150.330372
-91,6,3150.337384
-102,3,3150.341383
-89,3,3150.345384
-26,13,3150.360384
-105,1,3150.362372
-89,3,3150.366384
-99,5,3150.372384
-97,2,3150.375384
150,24,3150.404384
-6,9,3150.415383
-91,6,3150.422384
-106,9,3150.433385
-97,2,3150.436383
-97,2,3150.438383
-117,13,3150.453385
-164,34,3150.491383
105,16,3150.509383
-86,5,3150.515385
-94,4,3150.520384
-109,7,3150.528383
-101,8,3150.537384
-105,1,3150.539383
-97,2,3150.542384
-94,4,3150.547374
-97,2,3150.550388
20,14,3150.567384
-97,2,3150.570388
-114,8,3150.579388
-83,16,3150.599387
-105,1,3150.601387
-89,3,3150.605388
-116,12,3150.618383
-21,12,3150.632388
-119,14,3150.647388
-113,22,3150.672384
-65,57,3150.735478
-101,8,3150.744477
-120,24,3150.770477
-105,1,3150.773479
-119,14,3150.788477
-122,15,3150.804477
-114,8,3150.813478
-89,3,3150.817477
-107,4,3150.822477
-105,1,3150.824476
-107,4,3150.828476
-180,33,3150.864477
-68,8,3150.874476
-86,9,3150.884465
-97,2,3150.887478
-81,8,3150.897478
-111,10,3150.908476
-105,1,3150.909477
-102,3,3150.913478
-117,13,3150.927477
-130,27,3150.958477
-16,12,3150.972477
151,22,3150.997478
-106,9,3151.007477
-3,11,3151.021477
-94,4,3151.026481
-99,5,3151.032477
-105,1,3151.033481
-111,10,3151.045481
-119,14,3151.059477
-81,8,3151.069481
-71,6,3151.076481
-105,1,3151.07848
-97,2,3151.081481
-89,3,3151.085477
-86,5,3151.092477
-97,2,3151.095481
-99,5,3151.101477
-101,8,3151.110481
-114,8,3151.119481
40,32,3151.155466
-97,2,3151.158465
-104,6,3151.165465
-89,3,3151.168465
-159,25,3151.195465
-89,3,3151.19948
-68,9,3151.210476
-94,4,3151.215481
-91,6,3151.222477
-105,1,3151.223481
-97,2,3151.226477
-6,9,3151.237477
-99,5,3151.243481
-94,4,3151.248477
-89,3,3151.252476
-91,11,3151.264481
-105,1,3151.266477
-94,4,3151.271476
-89,3,3151.275477
-116,11,3151.287476
-97,2,3151.290477
-116,20,3151.313478
-105,1,3151.314477
-96,7,3151.323478
-97,2,3151.325477
-105,1,3151.327476
-97,2,3151.330481
-148,27,3151.359477
-96,7,3151.367476
-105,1,3151.369477
-124,10,3151.380481
-102,3,3151.384477
2,10,3151.395477
-105,1,3151.397478
-116,11,3151.409476
12,8,3151.418477
-99,5,3151.424477
-97,2,3151.427476
-105,1,3151.428477
-97,2,3151.431478
-116,12,3151.444477
-97,2,3151.447478
-94,4,3151.452476
-97,2,3151.455477
-74,4,3151.460476
97,15,3151.477476
-94,4,3151.482477
-122,15,3151.499478
-98,14,3151.515478
-91,6,3151.523477
-86,5,3151.529466
-102,3,3151.534476
-88,29,3151.565477
-126,16,3151.583478
-119,9,3151.593478
-89,3,3151.597465
-97,2,3151.600481
-97,2,3151.603477
-97,2,3151.60648
-91,6,3151.613563
-91,6,3151.62048
-97,2,3151.623482
-27,15,3151.640481
-104,6,3151.648481
-96,11,3151.661476
-97,2,3151.663481
-96,7,3151.672477
24,7,3151.68148
-104,6,3151.68848
-99,5,3151.694477
-101,8,3151.702481
-94,4,3151.707476
-97,2,3151.710477
-144,19,3151.730481
-109,7,3151.738476
-95,20,3151.761477
-97,2,3151.764481
99,36,3151.804476
-89,3,3151.808476
-131,17,3151.827476
92,17,3151.847477
-104,6,3151.854477
-97,2,3151.856476
-73,9,3151.867477
-91,10,3151.879476
-11,18,3151.900476
-97,2,3151.903477
65,24,3151.932477
-114,8,3151.941477
-97,2,3151.944477
-99,5,3151.950477
-89,3,3151.953477
147,26,3151.984477
-105,1,3151.986477
-99,5,3151.993478
-102,3,3151.997465
-97,2,3152.000477
-89,3,3152.004478
-105,1,3152.006477
-94,4,3152.011465
-109,7,3152.022477
-91,6,3152.030465
-102,3,3152.034477
-105,1,3152.036476
10,15,3152.056477
-106,14,3152.072477
-97,2,3152.076476
115,14,3152.09448
-71,6,3152.105478
-97,2,3152.108477
-105,19,3152.133478
-89,7,3152.143477
-102,3,3152.148466
-105,1,3152.149477
-94,4,3152.155481
-97,2,3152.157476
-105,1,3152.159476
-102,3,3152.163482
-97,2,3152.166477
-109,7,3152.175477
-105,1,3152.176481
-133,25,3152.207466
-137,18,3152.227466
-94,4,3152.233466
19,32,3152.271476
-99,5,3152.27948
9,6,3152.287477
-117,13,3152.302476
-94,4,3152.30748
-105,1,3152.30948
-71,6,3152.317477
-86,5,3152.323481
-105,1,3152.325481
-105,1,3152.327477
-94,4,3152.332466
-101,8,3152.342476
-89,3,3152.346481
-105,1,3152.348477
-97,2,3152.351476
-89,3,3152.355478
-105,1,3152.357477
-16,11,3152.370477
-102,3,3152.374477
120,32,3152.413465
-94,4,3152.418467
-118,21,3152.443477
-105,23,3152.470476
-94,4,3152.475477
-89,3,3152.479477
94,18,3152.501476
-102,3,3152.505477
-70,11,3152.518477
-99,5,3152.524477
-81,4,3152.52948
-105,1,3152.531476
-89,3,3152.534476
-97,2,3152.537477
-119,14,3152.552476
-94,4,3152.557477
-105,1,3152.558477
-105,1,3152.560477
-99,5,3152.566477
-104,6,3152.573478
85,21,3152.598476
-89,3,3152.602477
-114,8,3152.611477
-105,1,3152.613465
-161,21,3152.635477
-116,12,3152.649466
-105,1,3152.65148
-95,16,3152.670465
-85,18,3152.691465
-81,9,3152.702476
-73,9,3152.714477
-97,2,3152.717477
-119,14,3152.73248
-104,6,3152.739926
-71,23,3152.764734
47,26,3152.795733
-97,2,3152.797733
-105,1,3152.799737
-122,15,3152.815733
-85,15,3152.832733
-97,2,3152.835737
-81,8,3152.844732
-105,1,3152.846733
-104,6,3152.853737
-114,8,3152.861737
-83,11,3152.874733
-91,6,3152.881736
-99,5,3152.887733
-89,3,3152.890733
-152,20,3152.912732
-94,4,3152.917733
-83,11,3152.931736
-105,1,3152.933722
-53,23,3152.958737
-97,2,3152.961736
-105,1,3152.962732
-94,4,3152.967736
-97,2,3152.970733
-97,2,3152.973737
-99,5,3152.979733
-107,4,3152.984737
-124,10,3152.996721
-89,3,3153.000732
-86,5,3153.006733
-103,16,3153.024733
-26,13,3153.040732
-114,8,3153.050733
-119,14,3153.065733
-94,4,3153.070732
-96,7,3153.079732
-81,8,3153.089732
-86,20,3153.115734
-105,1,3153.117722
-55,12,3153.133723
-104,6,3153.141722
-89,3,3153.145734
-94,4,3153.150733
50,31,3153.187732
-126,16,3153.204733
-105,1,3153.206733
-81,4,3153.211733
-97,2,3153.214733
-105,1,3153.216722
104,18,3153.237721
80,21,3153.263722
-97,2,3153.266721
-96,7,3153.274721
-97,2,3153.277721
-94,4,3153.282721
-73,9,3153.29472
-97,2,3153.297722
-116,11,3153.309719
-126,16,3153.327719
-97,2,3153.329721
-111,10,3153.341737
-94,4,3153.346722
-105,1,3153.348733
-85,18,3153.369737
-101,8,3153.378732
-109,7,3153.386737
-94,4,3153.391732
-74,4,3153.397723
-99,5,3153.403733
-109,7,3153.411737
-129,11,3153.423733
-91,6,3153.430723
-97,2,3153.433722
-102,3,3153.437737
-94,4,3153.442733
-119,14,3153.458732
182,19,3153.480723
-89,3,3153.484722
-89,3,3153.489733
-21,12,3153.503734
-105,1,3153.505737
-94,4,3153.509732
-91,6,3153.516732
-89,3,3153.520732
-89,3,3153.524733
-105,1,3153.526733
-96,7,3153.534733
-114,8,3153.543733
-131,29,3153.575733
-97,2,3153.578733
-97,2,3153.581722
-94,4,3153.586733
-97,2,3153.589732
-97,2,3153.592732
-86,9,3153.603733
-90,19,3153.625733
-94,4,3153.630722
-119,14,3153.648734
-97,2,3153.651723
-105,1,3153.653734
-86,5,3153.660733
-114,8,3153.671732
-94,4,3153.676722
-106,9,3153.686733
-89,3,3153.69172
-94,4,3153.696722
-111,19,3153.718721
-89,3,3153.723721
-109,7,3153.731722
-53,21,3153.758722
-104,21,3153.78372
-102,3,3153.786721
85,21,3153.810722
-94,4,3153.815722
-8,13,3153.831722
-89,3,3153.835721
-102,3,3153.838722
-105,1,3153.840722
94,13,3172.803514
2,10,3172.814515
-112,5,3172.820514
-89,3,3172.824514
-97,2,3172.827514
-41,19,3172.847516
-97,2,3172.851517
-89,3,3172.856516
-32,17,3172.881514
-101,8,3172.893514
-102,3,3172.898516
-89,3,3172.903514
-106,9,3172.916515
-89,3,3172.920515
-144,19,3172.941514
-89,3,3172.945515
-1,41,3173.000515
-96,7,3173.009516
-16,11,3173.023515
-125,29,3173.056532
-44,23,3173.082528
-126,16,3173.100533
-161,39,3173.146519
-89,3,3173.150521
-107,16,3173.168529
-105,1,3173.170517
132,29,3173.204528
-109,7,3173.212529
-152,20,3173.233529
-116,12,3173.247516
-116,11,3173.259555
-104,6,3173.267529
80,21,3173.292529
-114,8,3173.301517
-89,3,3173.305517
-96,7,3173.313517
-97,2,3173.316517
-73,13,3173.335517
-99,5,3173.341529
-97,2,3173.344529
-89,3,3173.348517
-124,10,3173.359517
-114,8,3173.368517
-118,21,3173.392517
-111,10,3173.403517
-93,14,3173.419517
-105,1,3173.421517
-89,3,3173.425515
160,23,3173.452517
-89,3,3173.455517
-97,2,3173.458517
-105,1,3173.460517
-105,1,3173.461517
-129,23,3173.487516
-89,3,3173.491519
-104,6,3173.499519
-89,3,3173.503515
-97,2,3173.506515
-97,2,3173.509515
-104,6,3173.516517
-16,11,3173.529517
-94,4,3173.535517
-104,6,3173.542529
-36,22,3173.569529
-18,15,3173.588516
-105,1,3173.59053
-97,2,3173.592529
-105,1,3173.594518
-88,12,3173.609533
-94,4,3173.615528
164,20,3173.638532
-89,3,3173.642532
-119,9,3173.653532
-105,1,3173.654528
-81,4,3173.659532
-105,1,3173.661519
-107,4,3173.666534
-111,10,3173.677517
-94,4,3173.682529
-98,14,3173.700532
-97,2,3173.703529
-111,15,3173.721517
-105,1,3173.723528
-105,1,3173.725529
-117,13,3173.740528
-105,1,3173.741528
-101,8,3173.751528
-100,21,3173.777516
-97,2,3173.780529
