#{"t_start": 1642059931.976555, "env_id": null}
r,l,t 
0,54,12322.23797
0,50,12322.400971
0,54,12322.58397
0,51,12322.760969
0,54,12322.946969
0,49,12323.129969
0,54,12323.316968
10,63,12323.55597
0,54,12323.765123
0,54,12323.945122
0,54,12324.135399
0,54,12324.320539
0,51,12324.502541
0,54,12324.684539
0,50,12324.872539
0,54,12325.044539
0,54,12325.235242
20,48,12325.403243
0,50,12325.577242
0,53,12325.758245
0,48,12325.921243
0,54,12326.106242
0,54,12326.307681
0,54,12326.493682
10,63,12326.726682
0,54,12326.93768
20,52,12327.150681
0,48,12327.329681
0,54,12327.555682
0,54,12327.763681
20,55,12327.99168
30,63,12328.232682
0,54,12328.411781
0,54,12328.591782
0,48,12328.761528
0,54,12328.932528
0,52,12329.12653
0,54,12329.300528
0,52,12329.491528
0,53,12329.664529
0,52,12329.831528
0,42,12329.969528
0,54,12330.149111
10,62,12330.346114
0,54,12330.508115
0,54,12330.688114
0,54,12330.855114
0,35,12330.969114
0,54,12331.140114
20,63,12331.357116
0,54,12331.549115
0,54,12331.718114
0,46,12331.878115
0,54,12332.048115
0,50,12332.219116
0,49,12332.37733
0,54,12332.547708
0,54,12332.729709
0,51,12332.897709
20,63,12333.102709
0,54,12333.279709
0,46,12333.438709
0,54,12333.621707
20,63,12333.829985
0,54,12333.988986
0,49,12334.145986
0,54,12334.318986
0,54,12334.48727
0,48,12334.633269
0,53,12334.80927
0,50,12334.991269
0,48,12335.146854
0,54,12335.325855
0,51,12335.495854
0,54,12335.673855
0,54,12335.845855
0,54,12336.025854
0,50,12336.183855
0,46,12336.346855
0,52,12336.52617
0,54,12336.699169
0,54,12336.87317
0,54,12337.04717
0,54,12337.225171
0,50,12337.375172
0,51,12337.551169
0,54,12337.741169
20,56,12337.918169
20,62,12338.10817
0,54,12338.286169
0,54,12338.472171
0,54,12338.65778
0,54,12338.828384
0,54,12339.009384
0,46,12339.151383
0,54,12339.329384
0,52,12339.500382
0,51,12339.663383
0,54,12339.844382
0,49,12340.018383
0,54,12340.199971
0,54,12340.366972
0,54,12340.556974
20,63,12340.766535
0,54,12340.948535
40,59,12341.153534
20,51,12341.317535
0,53,12341.490536
0,54,12341.650535
0,54,12341.825535
0,51,12341.982535
0,52,12342.156536
0,46,12342.311535
0,40,12342.439534
0,50,12342.597535
10,63,12342.808164
0,48,12342.961164
0,54,12343.136165
0,54,12343.314164
0,54,12343.492165
0,54,12343.667746
10,55,12343.848769
0,54,12344.019769
10,53,12344.20377
0,54,12344.377769
20,63,12344.58477
0,51,12344.752877
0,52,12344.916877
0,48,12345.072431
0,54,12345.24543
0,54,12345.43443
0,54,12345.609429
0,50,12345.771429
0,54,12345.939431
0,47,12346.10543
10,63,12346.305429
0,54,12346.483429
0,54,12346.661429
0,54,12346.835562
0,54,12347.008562
0,46,12347.151563
0,54,12347.325562
0,54,12347.507563
0,54,12347.692563
20,63,12347.884562
0,54,12348.071563
0,54,12348.243562
0,52,12348.420561
0,54,12348.604563
0,54,12348.78256
0,54,12348.963164
0,54,12349.145164
0,50,12349.312163
0,54,12349.486164
0,49,12349.654164
20,57,12349.841163
0,54,12350.015164
0,51,12350.186307
20,60,12350.387308
0,54,12350.574307
0,54,12350.764309
0,48,12350.920472
0,50,12351.096473
0,50,12351.251473
0,54,12351.457473
0,54,12351.625473
0,54,12351.804472
0,45,12351.950473
0,54,12352.121472
0,46,12352.276474
0,54,12352.453473
0,52,12352.620472
20,63,12352.820472
20,63,12353.043269
0,54,12353.221269
0,54,12353.406269
0,54,12353.578269
0,54,12353.75947
0,54,12353.932468
0,54,12354.115469
0,50,12354.274469
10,57,12354.471469
0,54,12354.664468
0,54,12354.84747
0,54,12355.028996
0,53,12355.225735
0,50,12355.413735
0,54,12355.610738
0,46,12355.783736
20,54,12355.967735
0,54,12356.163739
0,54,12356.350735
0,54,12356.579736
0,46,12356.732736
0,54,12356.930739
0,50,12357.100252
0,42,12357.244252
0,49,12357.410252
0,54,12357.611253
0,54,12357.784254
0,50,12357.946252
0,47,12358.098254
0,52,12358.269256
0,53,12358.484252
0,54,12358.652515
0,54,12358.893118
0,46,12359.042696
0,40,12359.171697
0,54,12359.350697
0,54,12359.526696
0,46,12359.683697
0,50,12359.836696
0,52,12360.003696
0,54,12360.19404
0,54,12360.37404
0,46,12360.52904
0,54,12360.70404
0,47,12360.84904
0,54,12361.02304
20,57,12361.221431
0,54,12361.387431
0,54,12361.584433
20,61,12361.780431
0,48,12361.942432
0,54,12362.111432
60,55,12362.287431
0,54,12362.472435
0,36,12362.60043
0,54,12362.77343
0,54,12362.954431
0,54,12363.133563
0,45,12363.268563
20,59,12363.479563
0,54,12363.654097
0,54,12363.830162
0,54,12364.006063
0,54,12364.180063
0,48,12364.332063
0,54,12364.526065
0,54,12364.697063
0,53,12364.869063
0,47,12365.025063
0,54,12365.21308
0,54,12365.386701
0,54,12365.571703
0,54,12365.735701
0,54,12365.911701
0,54,12366.079701
0,54,12366.258702
0,47,12366.411701
20,63,12366.629701
0,46,12366.780702
10,63,12366.984701
0,54,12367.165702
0,50,12367.322598
0,51,12367.515598
0,52,12367.685599
0,44,12367.830598
0,54,12368.010599
0,50,12368.167598
0,54,12368.345599
0,54,12368.519598
0,54,12368.700175
0,54,12368.868741
0,54,12369.048741
0,52,12369.213741
50,63,12369.416991
0,54,12369.591992
0,52,12369.761991
0,54,12369.93299
0,54,12370.123201
0,48,12370.2792
0,48,12370.445199
0,46,12370.5892
0,54,12370.774201
0,49,12370.9312
10,58,12371.129202
10,56,12371.3162
0,54,12371.51306
0,54,12371.684061
0,54,12371.856061
0,39,12371.98306
0,50,12372.154061
0,47,12372.30606
0,54,12372.494061
0,54,12372.665061
0,54,12372.851061
0,54,12373.022061
0,46,12373.18206
0,46,12373.32306
0,54,12373.523235
0,54,12373.692814
0,48,12373.859417
0,49,12374.014417
0,54,12374.206417
0,54,12374.373417
0,54,12374.555418
0,54,12374.728416
0,54,12374.916418
0,54,12375.095664
0,54,12375.267664
0,54,12375.454247
0,54,12375.637628
0,48,12375.791629
0,54,12375.955629
0,54,12376.138629
0,54,12376.31363
20,51,12376.489628
0,54,12376.662628
0,42,12376.79763
0,50,12376.96263
0,54,12377.131629
0,54,12377.314628
0,54,12377.495628
0,54,12377.680418
0,48,12377.83742
0,47,12377.987417
0,54,12378.157418
0,54,12378.337418
0,54,12378.526417
0,53,12378.69718
10,63,12378.90475
0,54,12379.08375
20,58,12379.276751
0,54,12379.45275
0,54,12379.622611
0,54,12379.799612
0,54,12379.975611
0,48,12380.132181
0,54,12380.30018
20,63,12380.508181
30,53,12380.684181
0,54,12380.858181
10,63,12381.06918
0,47,12381.22118
0,52,12381.384181
0,53,12381.56918
0,54,12381.733861
0,54,12381.91486
0,54,12382.086861
0,54,12382.268861
0,46,12382.416861
0,54,12382.596861
0,54,12382.76686
0,54,12382.947861
0,54,12383.13186
30,61,12383.33386
0,54,12383.526861
0,54,12383.694171
0,48,12383.854591
0,54,12384.03559
0,54,12384.20159
0,52,12384.372589
0,54,12384.56159
0,49,12384.72559
0,49,12384.88159
0,54,12385.070146
0,48,12385.221145
0,54,12385.398146
0,54,12385.586145
20,59,12385.776201
0,47,12385.9222
0,54,12386.1112
20,63,12386.322202
0,51,12386.487201
0,54,12386.6842
0,46,12386.832202
0,48,12386.994201
0,47,12387.163201
0,54,12387.373203
30,63,12387.611202
0,53,12387.811083
20,63,12388.022687
0,43,12388.181689
0,54,12388.380686
0,48,12388.540687
0,54,12388.655324
0,54,12388.771573
0,54,12388.890574
0,54,12389.003573
0,54,12389.119574
0,54,12389.233573
0,54,12389.346573
0,54,12389.467573
0,54,12389.585573
0,54,12389.697572
0,54,12389.810573
0,54,12389.931934
0,54,12390.058538
0,54,12390.178302
0,54,12390.3013
0,54,12390.450304
0,54,12390.5863
0,54,12390.690302
0,54,12390.791299
0,46,12390.964299
0,54,12391.134298
0,54,12391.313299
0,49,12391.476299
0,53,12391.643299
0,54,12391.818299
0,48,12391.974308
0,54,12392.154308
0,54,12392.329308
0,54,12392.51331
30,63,12392.72131
20,60,12392.920308
0,54,12393.104311
0,45,12393.247308
0,54,12393.416307
10,58,12393.608309
0,51,12393.776126
0,52,12393.943125
0,48,12394.10228
0,46,12394.248279
0,54,12394.430281
0,48,12394.58528
0,42,12394.74128
0,53,12394.920279
0,42,12395.064279
0,54,12395.232857
0,54,12395.412854
20,63,12395.635855
0,54,12395.803854
0,43,12395.942855
0,54,12396.114526
0,51,12396.279665
0,51,12396.456666
0,54,12396.624666
0,54,12396.798666
0,54,12396.975667
0,54,12397.153665
0,51,12397.319666
0,54,12397.488665
0,54,12397.666666
0,49,12397.825665
0,54,12397.991664
0,53,12398.176816
20,63,12398.377816
0,54,12398.567816
0,52,12398.738945
10,60,12398.939527
0,54,12399.118527
30,58,12399.314527
20,60,12399.507527
0,54,12399.680529
0,54,12399.871527
0,47,12400.024528
20,53,12400.200218
0,54,12400.368216
0,54,12400.566216
0,48,12400.719216
0,53,12400.905217
0,54,12401.078216
0,54,12401.245216
20,63,12401.451216
0,54,12401.621216
0,47,12401.776216
0,54,12401.956216
0,54,12402.125216
50,63,12402.331702
0,53,12402.506702
0,54,12402.695704
10,63,12402.904702
0,46,12403.070702
20,63,12403.294703
0,54,12403.500704
0,44,12403.652142
0,44,12403.81772
10,63,12404.03272
0,54,12404.274059
0,54,12404.466619
0,52,12404.63762
0,54,12404.81262
0,54,12405.00362
0,54,12405.18531
0,54,12405.37531
0,50,12405.54231
0,49,12405.716311
0,54,12405.903312
0,54,12406.104315
0,54,12406.294612
20,62,12406.528733
0,47,12406.675732
20,63,12406.883732
0,54,12407.064734
20,58,12407.258733
0,54,12407.444734
20,59,12407.631732
0,54,12407.815732
20,63,12408.027734
0,54,12408.208733
0,54,12408.381112
0,49,12408.544111
0,54,12408.722153
0,54,12408.906219
0,52,12409.07822
0,54,12409.252219
0,45,12409.431219
0,54,12409.60622
0,54,12409.78922
0,47,12409.936219
0,53,12410.125843
0,51,12410.291841
20,63,12410.502615
0,52,12410.673616
0,54,12410.855617
0,46,12411.007614
0,54,12411.188616
0,54,12411.358615
0,54,12411.550615
0,52,12411.716615
0,48,12411.862614
0,49,12412.019615
0,54,12412.196615
10,58,12412.387615
0,54,12412.570171
0,54,12412.75117
0,54,12412.934171
0,46,12413.087172
0,54,12413.261171
0,54,12413.44817
0,54,12413.635197
0,47,12413.790756
0,53,12413.967329
0,54,12414.166328
0,54,12414.345328
0,54,12414.525461
0,48,12414.676449
0,47,12414.827448
0,50,12414.994448
0,51,12415.157075
0,54,12415.332076
20,63,12415.547076
0,43,12415.693076
0,45,12415.840075
0,49,12415.991075
20,63,12416.200076
0,51,12416.376076
0,54,12416.543076
0,54,12416.716905
0,48,12416.874904
0,54,12417.052905
0,54,12417.231905
0,39,12417.364905
0,54,12417.550905
0,49,12417.719905
0,54,12417.896905
0,54,12418.065907
0,54,12418.244905
0,46,12418.389905
0,51,12418.579904
0,54,12418.75613
0,54,12418.927707
0,54,12419.116708
0,54,12419.287707
0,53,12419.465708
20,63,12419.676708
0,46,12419.829709
0,49,12419.988709
20,63,12420.190267
0,54,12420.356268
0,54,12420.570266
0,54,12420.738162
0,54,12420.913162
0,54,12421.094161
0,54,12421.280161
0,47,12421.420161
0,54,12421.612162
0,54,12421.780161
0,54,12421.960162
0,54,12422.133163
0,53,12422.307162
0,54,12422.479162
0,47,12422.638162
0,54,12422.801627
0,54,12422.978147
10,63,12423.189147
0,54,12423.354148
20,63,12423.579147
0,54,12423.754714
0,46,12423.906477
0,54,12424.087476
0,51,12424.253477
0,54,12424.428478
0,46,12424.580477
0,54,12424.766478
0,54,12424.93587
0,54,12425.11426
0,54,12425.285259
20,50,12425.458259
20,57,12425.64726
0,42,12425.778259
0,46,12425.934259
0,46,12426.085259
0,54,12426.266258
0,54,12426.45726
0,54,12426.64326
0,54,12426.824259
0,54,12427.00505
0,54,12427.186051
0,54,12427.365049
0,54,12427.55405
0,54,12427.731051
0,41,12427.86605
0,54,12428.043051
0,49,12428.206049
0,46,12428.34605
0,54,12428.527049
0,54,12428.716067
0,49,12428.882648
20,57,12429.069491
0,52,12429.24449
0,44,12429.40149
0,51,12429.584491
0,54,12429.75649
10,59,12429.94849
0,54,12430.119062
0,49,12430.290061
0,50,12430.45306
0,54,12430.632062
0,54,12430.80706
0,48,12430.976669
0,48,12431.133668
0,54,12431.31567
0,54,12431.487668
0,46,12431.641669
10,63,12431.848669
0,49,12432.013669
0,47,12432.161668
0,51,12432.327668
0,54,12432.523669
0,48,12432.674669
0,54,12432.849668
0,46,12433.010865
0,54,12433.176517
0,54,12433.352519
0,49,12433.511518
0,54,12433.689449
0,54,12433.870603
0,54,12434.046602
0,54,12434.226602
0,51,12434.401602
0,54,12434.578603
20,55,12434.763606
0,54,12434.936602
20,63,12435.177507
0,43,12435.328508
0,46,12435.486509
0,54,12435.691506
0,54,12435.873508
0,51,12436.04851
0,50,12436.236509
0,47,12436.405508
0,54,12436.592507
10,56,12436.782507
0,54,12436.961506
0,54,12437.150816
0,54,12437.329814
10,63,12437.548813
0,49,12437.715816
0,54,12437.889813
0,54,12438.079813
0,53,12438.273814
0,47,12438.445813
0,41,12438.644975
0,44,12438.786536
0,53,12438.957536
0,54,12439.132244
0,52,12439.296255
0,54,12439.485256
0,54,12439.654256
20,63,12439.864255
0,48,12440.027256
0,47,12440.18881
20,57,12440.367811
0,54,12440.54981
0,47,12440.695811
0,54,12440.881812
0,51,12441.044811
0,54,12441.215891
0,54,12441.392893
0,50,12441.555892
0,54,12441.736892
0,54,12441.909893
0,46,12442.061893
0,54,12442.235892
0,43,12442.371892
0,54,12442.553893
0,54,12442.730892
0,54,12442.904891
0,47,12443.061892
0,47,12443.220695
0,54,12443.395406
0,51,12443.570408
0,54,12443.749986
30,62,12443.951565
0,54,12444.127566
0,54,12444.299565
0,54,12444.479564
0,54,12444.650565
0,50,12444.817565
0,54,12444.992566
0,50,12445.160149
0,48,12445.32122
0,48,12445.483222
0,54,12445.675221
0,54,12445.85422
0,54,12446.029221
0,54,12446.207221
0,49,12446.370221
0,54,12446.539221
0,48,12446.69322
0,54,12446.87222
50,63,12447.089222
0,54,12447.256221
0,54,12447.449092
0,46,12447.589092
0,54,12447.76909
0,54,12447.937093
20,63,12448.154091
0,54,12448.329093
0,47,12448.508091
0,48,12448.675672
0,54,12448.866278
0,54,12449.039278
20,49,12449.198277
0,54,12449.384406
0,54,12449.574404
0,54,12449.753405
20,61,12449.946406
0,54,12450.124126
0,54,12450.307127
0,54,12450.493128
0,54,12450.672126
0,50,12450.841126
0,50,12451.004127
20,59,12451.197128
0,54,12451.376126
0,54,12451.558413
0,48,12451.712413
0,54,12451.882413
0,54,12452.069412
20,63,12452.281413
0,54,12452.452413
20,63,12452.666412
0,54,12452.844413
0,54,12453.031413
20,63,12453.234413
0,54,12453.408412
0,54,12453.592672
0,54,12453.768674
10,63,12453.980674
0,54,12454.149675
0,54,12454.332675
0,47,12454.495675
0,53,12454.656675
10,56,12454.852676
0,54,12455.026675
0,47,12455.183947
10,63,12455.392949
20,63,12455.608237
0,54,12455.785234
0,48,12455.939234
0,53,12456.111233
0,51,12456.282234
0,54,12456.459235
0,52,12456.626235
0,52,12456.789235
0,54,12456.956234
0,52,12457.132234
0,46,12457.284234
10,47,12457.435235
0,48,12457.592945
0,50,12457.76483
20,63,12457.971831
0,54,12458.14883
0,48,12458.304832
0,38,12458.432833
0,54,12458.60583
0,41,12458.760153
10,51,12458.925153
0,47,12459.084154
0,47,12459.236154
0,49,12459.393154
20,60,12459.597154
0,52,12459.770746
0,54,12459.940746
0,54,12460.130787
0,48,12460.281787
0,46,12460.435787
0,50,12460.601787
0,51,12460.767788
0,54,12460.936787
0,54,12461.135788
0,54,12461.307787
20,63,12461.537789
0,43,12461.677034
0,46,12461.829597
0,54,12462.009598
0,51,12462.168597
0,54,12462.345598
0,54,12462.526599
0,54,12462.712599
0,49,12462.868597
0,54,12463.046597
0,47,12463.197597
0,42,12463.336598
0,51,12463.545598
0,54,12463.711314
0,54,12463.888734
0,54,12464.062733
0,54,12464.245734
0,54,12464.412734
0,46,12464.581734
0,48,12464.741734
10,60,12464.935733
0,47,12465.08987
0,53,12465.279871
0,54,12465.468871
0,53,12465.63587
0,51,12465.803626
0,51,12465.976628
0,53,12466.148627
0,54,12466.333627
0,49,12466.493626
0,54,12466.686628
0,47,12466.843626
0,54,12467.023626
0,46,12467.176626
0,47,12467.342626
0,38,12467.504627
0,48,12467.670626
0,52,12467.862101
30,63,12468.089102
0,54,12468.304102
20,63,12468.531103
0,54,12468.725531
0,43,12468.879163
0,54,12469.057163
0,54,12469.244169
0,45,12469.392163
0,54,12469.578164
0,48,12469.743163
0,51,12469.910192
0,50,12470.075785
0,49,12470.243909
0,53,12470.414908
0,54,12470.600909
0,54,12470.784909
0,54,12470.99591
0,54,12471.163908
0,51,12471.331909
20,63,12471.54191
